r_0,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,r_10,r_11,r_12,r_13,r_14,r_15,r_16,r_17,r_18,r_19,r_20,r_21,r_22,r_23,r_24,r_25,r_26,r_27,r_28,r_29,r_30,r_31,r_32,r_33,r_34,r_35,r_36,r_37
0.6086092,0.6269126,0.6210426,0.6305894,0.6297322,0.6292048,0.6213624,0.6266761,0.6297236,0.6279367,0.6228243,0.6214944,0.6309639,0.6253139,0.6227848,0.6281107,0.6218323,0.6318926,0.6209477,0.6336301,0.6253446,0.627699,0.618392,0.6250993,0.6234802,0.6264425,0.6249694,0.6307222,0.6295627,0.6261941,0.625238,0.6242436,0.6253017,0.6210645,0.6239873,0.6218878,0.6205495,0.6272475
0.6090901,0.6269126,0.6218701,0.6305894,0.6303149,0.6292048,0.6218468,0.6268514,0.63064,0.6280758,0.6233567,0.6222566,0.6309639,0.6253291,0.6232286,0.6289099,0.6220308,0.6319782,0.6209589,0.6337623,0.6257891,0.627699,0.618488,0.6273131,0.6235549,0.627034,0.6251714,0.6312771,0.6299694,0.6269515,0.6254589,0.6242436,0.6254905,0.6210645,0.6239873,0.6218878,0.6212871,0.627285
0.6092609,0.6271371,0.6218994,0.6306783,0.6303149,0.6295381,0.6218468,0.6279645,0.6319265,0.6280758,0.6233567,0.6222566,0.6309739,0.6253291,0.6233762,0.629361,0.6220308,0.6322702,0.6211692,0.6337892,0.6264564,0.6280795,0.618689,0.627406,0.6235549,0.627034,0.6257719,0.6342372,0.63035,0.6278262,0.6255568,0.6248125,0.627212,0.6213172,0.6241542,0.6222357,0.6218096,0.6273463
0.6092609,0.6271518,0.6223869,0.6311713,0.6303464,0.6295381,0.6224519,0.6279645,0.6322418,0.6283932,0.624114,0.6225153,0.6316605,0.6260636,0.6235013,0.629361,0.6221748,0.6324485,0.6211692,0.6337892,0.6264564,0.6289452,0.6192409,0.627406,0.6238869,0.6272861,0.6257719,0.6345913,0.63035,0.6282259,0.6256684,0.6250591,0.6276715,0.6214292,0.6245204,0.6223243,0.6222311,0.6276135
0.6093612,0.6277173,0.6229389,0.6313808,0.6303464,0.6298517,0.6232555,0.6289222,0.6323789,0.6285986,0.6249835,0.6226419,0.6320023,0.6260636,0.623751,0.6313024,0.6222578,0.6324485,0.6214455,0.6339713,0.6266765,0.6291411,0.6192538,0.6278015,0.623961,0.6278578,0.6263273,0.6347095,0.6305398,0.6282259,0.6258698,0.6250591,0.6280787,0.6216084,0.6250792,0.6231816,0.622365,0.6276135
0.6093612,0.6280567,0.6229389,0.6315825,0.631166,0.6299342,0.6237196,0.6289222,0.6327769,0.6285986,0.6258353,0.6227006,0.6325188,0.6263212,0.6239584,0.6313362,0.6223194,0.6326014,0.6219259,0.6343165,0.6266765,0.6291411,0.6193763,0.6278015,0.6244029,0.6278578,0.6270989,0.63559,0.6305934,0.6282463,0.6261788,0.6251965,0.6280787,0.6220846,0.6251915,0.6238111,0.6227388,0.6279141
0.6101276,0.6280882,0.6236304,0.6315825,0.6312403,0.6299342,0.6243838,0.6292285,0.6340052,0.6286882,0.6258353,0.6227006,0.6333339,0.6264273,0.6244619,0.6317384,0.6223194,0.6328661,0.6219925,0.6343165,0.6273129,0.6296567,0.6195228,0.6291567,0.6244029,0.6280894,0.6271839,0.6357268,0.6306662,0.6286006,0.626239,0.6252695,0.6290398,0.6220846,0.6251915,0.6249493,0.6235622,0.6279876
0.6112175,0.6280882,0.6236304,0.6319239,0.6324824,0.6313392,0.6245147,0.6295951,0.6341771,0.6286882,0.6259638,0.6229046,0.6333445,0.6272554,0.6244619,0.6317557,0.6226526,0.6332612,0.6220823,0.6346063,0.6278349,0.6299119,0.6196794,0.6294613,0.6255145,0.6280894,0.6271839,0.6362178,0.6306662,0.6287499,0.6267167,0.6252695,0.6291441,0.6221179,0.6255982,0.6251537,0.6235769,0.6283732
0.6112175,0.6288059,0.6238751,0.6321493,0.6338215,0.6313392,0.6248953,0.6310681,0.6344095,0.6294959,0.6259638,0.6229046,0.6333445,0.6273938,0.6244659,0.6317557,0.623302,0.6332612,0.6220823,0.6346063,0.6280702,0.6299119,0.6196794,0.6294613,0.6260355,0.628286,0.6275247,0.6362451,0.6312192,0.6293657,0.6268129,0.625594,0.6293449,0.6221179,0.6256024,0.6251537,0.6235769,0.6294619
0.6114729,0.6291089,0.6243378,0.6322787,0.6338215,0.6313637,0.624947,0.6310941,0.6344939,0.6303127,0.626087,0.6237215,0.6340856,0.6285458,0.6246593,0.63248,0.6237012,0.633398,0.6223354,0.6347859,0.628163,0.6302422,0.6200344,0.6295266,0.6278548,0.628286,0.6278027,0.6362451,0.6315402,0.6299501,0.628015,0.625594,0.6300045,0.6222133,0.6257704,0.6253261,0.6238757,0.6294619
0.6119953,0.6291089,0.6243378,0.6323507,0.6351502,0.6320528,0.6256097,0.6312049,0.6345018,0.6303127,0.6262834,0.6237215,0.6340856,0.6285458,0.6246593,0.6325873,0.6239993,0.633398,0.6234569,0.6348193,0.6284598,0.6305332,0.620538,0.6298251,0.6287599,0.628583,0.6278027,0.6365164,0.6316068,0.6299501,0.628015,0.6261516,0.6301485,0.6231342,0.6262553,0.6253261,0.6244769,0.6296064
0.6122747,0.62977,0.6245168,0.6324506,0.6351591,0.6320528,0.6257025,0.6321185,0.6345018,0.6303347,0.6262834,0.6251265,0.6341078,0.6286159,0.6248589,0.6325873,0.6244869,0.6334222,0.6234569,0.6348193,0.6286938,0.6308493,0.620538,0.6298251,0.6288723,0.6289639,0.6279048,0.6365164,0.6318111,0.6301021,0.6280296,0.6271257,0.6301485,0.6231751,0.6265755,0.6253741,0.624853,0.6296064
0.6124462,0.62977,0.6245168,0.6324506,0.6351591,0.633095,0.6257025,0.6321247,0.6348501,0.6303421,0.626793,0.6252315,0.6343776,0.6294344,0.6262908,0.6347599,0.6244869,0.6335526,0.6234573,0.6349769,0.6286938,0.6311087,0.6206227,0.6300556,0.629115,0.6289639,0.6279048,0.638081,0.6318496,0.6303999,0.6292878,0.6271257,0.630292,0.6231751,0.6265755,0.6253741,0.6252204,0.6296954
0.6125128,0.6300702,0.6245407,0.6327977,0.6352011,0.6332251,0.6260202,0.6321247,0.6350772,0.6305611,0.6269112,0.6264465,0.6352151,0.6300306,0.6262908,0.6350131,0.6246253,0.6339474,0.6234573,0.6349769,0.6289611,0.6313343,0.6207471,0.6300556,0.6291272,0.6292926,0.6280213,0.638081,0.6318496,0.6311253,0.6294264,0.6272103,0.6309432,0.6232437,0.6272675,0.625459,0.6254032,0.6299864
0.6125128,0.6300702,0.624697,0.6327977,0.6352011,0.6332251,0.6273006,0.6326259,0.6360504,0.6307456,0.6269112,0.6264465,0.6356497,0.6311833,0.6264007,0.6353016,0.6249352,0.6339478,0.6236038,0.6350375,0.6291712,0.6316048,0.6208137,0.6312927,0.6291272,0.6292926,0.6280213,0.6384524,0.631998,0.6312477,0.629811,0.6272925,0.6319261,0.6232812,0.6272675,0.6260312,0.625807,0.6312491
0.6126048,0.6301605,0.6251034,0.6328759,0.6353217,0.6342872,0.6276804,0.6326259,0.6376401,0.6308919,0.6277258,0.6270287,0.6356497,0.6313758,0.6264007,0.6353016,0.6249352,0.6340874,0.6236038,0.6350375,0.6297505,0.6316048,0.6208137,0.6312927,0.6291368,0.6293102,0.628122,0.6384809,0.6322462,0.6312477,0.629811,0.6272925,0.6320412,0.6232812,0.6274087,0.6270721,0.625807,0.6326368
0.6126048,0.6301605,0.6251418,0.6328759,0.6360139,0.6342872,0.6279354,0.6329107,0.6376401,0.6309181,0.6278049,0.6277069,0.6360427,0.631684,0.6278926,0.6353479,0.6249412,0.6343079,0.6241248,0.6350632,0.6299043,0.6317129,0.6211947,0.6321016,0.6294206,0.6294079,0.6282281,0.6388604,0.6325123,0.6329181,0.6299051,0.6280172,0.6320729,0.6234047,0.6287403,0.6271171,0.6261988,0.6326368
0.6126066,0.630262,0.6262987,0.6329909,0.6360139,0.6343232,0.6289502,0.6330025,0.6385345,0.6309181,0.6278509,0.6278901,0.6361775,0.6325237,0.6283758,0.6353479,0.6253511,0.6343302,0.6241248,0.6350632,0.6299043,0.6317129,0.6211947,0.6321016,0.6295249,0.6294079,0.6290364,0.6389909,0.6325123,0.6331053,0.6299051,0.6289133,0.6320729,0.6237713,0.6287596,0.6272908,0.6266561,0.63289
0.6126066,0.630262,0.6264724,0.6333858,0.6367338,0.6343232,0.6289502,0.6332806,0.6385345,0.6310415,0.6278509,0.6279222,0.6368974,0.6325237,0.6283758,0.6353606,0.6253511,0.6346915,0.6252972,0.635308,0.6299097,0.6321011,0.6212967,0.6322844,0.6301249,0.629587,0.6290573,0.6393481,0.6330317,0.6331053,0.6301195,0.629153,0.6322821,0.624233,0.6287603,0.6277501,0.6266561,0.6333533
0.6126527,0.6303392,0.6264724,0.6335641,0.6371462,0.6345459,0.6294162,0.633723,0.6391251,0.6311317,0.6287045,0.6279222,0.6368974,0.6329926,0.6297205,0.6353606,0.6255095,0.6357621,0.6257382,0.635308,0.6299097,0.6321011,0.6220841,0.6322844,0.6301249,0.6297226,0.6290573,0.6404466,0.6330663,0.6344124,0.630233,0.6291655,0.6324683,0.6244682,0.6296819,0.6280632,0.626813,0.6333533
0.6128974,0.6304954,0.6267288,0.6344732,0.6385357,0.6345511,0.6294162,0.6338106,0.6391251,0.6315294,0.6296542,0.6281603,0.637481,0.6329926,0.6297205,0.6354151,0.6255095,0.6365327,0.6258062,0.6353491,0.6305774,0.6321616,0.6220841,0.6326764,0.6301886,0.629877,0.6291883,0.6410348,0.6330663,0.6350491,0.630247,0.6293472,0.6332484,0.6244693,0.630175,0.6280632,0.6274817,0.6340417
0.6128974,0.6304954,0.6278613,0.6353953,0.6385357,0.6347066,0.6296496,0.634548,0.6393068,0.6318086,0.6296542,0.6281603,0.6374892,0.6331376,0.6297966,0.6357176,0.6267678,0.6365327,0.626618,0.6357555,0.630962,0.6326453,0.6222415,0.6343561,0.6305621,0.6305931,0.6296348,0.6411995,0.6331748,0.6350491,0.631305,0.6304262,0.6334772,0.6245607,0.6307818,0.6281862,0.6274817,0.6340918
0.613177,0.6316662,0.6278613,0.6353953,0.6392817,0.6347066,0.6296496,0.635055,0.6394526,0.632254,0.6297555,0.6288105,0.6375669,0.6332029,0.6305086,0.635885,0.6269368,0.6366083,0.626618,0.6366372,0.6313705,0.6326453,0.6225286,0.6343561,0.6307314,0.6321088,0.6299632,0.641207,0.6334339,0.6353622,0.631305,0.6305257,0.6334772,0.6245607,0.6308403,0.6282162,0.6282136,0.6341138
0.6134214,0.6316662,0.6280368,0.6355054,0.6400869,0.6349788,0.6300447,0.6353447,0.6394526,0.6327758,0.6302454,0.6288105,0.6376475,0.6332029,0.6305584,0.6360055,0.6272679,0.6372941,0.6267867,0.6369561,0.6317926,0.6332718,0.6225286,0.6345261,0.6307939,0.6321088,0.6303954,0.6416553,0.633596,0.6354416,0.6323545,0.6307256,0.6338624,0.6248491,0.6315645,0.6284165,0.6283165,0.6341138
0.6134214,0.6321376,0.6286457,0.6358141,0.6402076,0.6350754,0.6301624,0.6356871,0.6399172,0.633137,0.6303153,0.6300283,0.6376475,0.6341159,0.6305584,0.636139,0.6272679,0.637413,0.6273198,0.6369561,0.6324484,0.6332718,0.6227089,0.6346769,0.6315548,0.6326685,0.6303954,0.6418369,0.6339268,0.6373199,0.6326997,0.6311133,0.6341105,0.6251411,0.6320772,0.6284165,0.6283165,0.6341678
0.6136542,0.6321856,0.6286941,0.6359534,0.6403133,0.6353807,0.6302837,0.6358782,0.6399265,0.633137,0.6321194,0.6300283,0.6386957,0.6341198,0.6307431,0.6377117,0.6280865,0.6376757,0.6273198,0.637149,0.6327719,0.6333169,0.6227089,0.6346769,0.6325655,0.6328302,0.6306133,0.6423972,0.6340119,0.6393381,0.6326997,0.631982,0.6346368,0.6251411,0.6320772,0.6287706,0.6293751,0.6343422
0.6136542,0.6324225,0.6286941,0.6359534,0.6406446,0.6353807,0.6307293,0.6358782,0.6399412,0.6332317,0.6321623,0.6300632,0.6387527,0.6347441,0.6308805,0.638487,0.6289477,0.6376757,0.6283526,0.637815,0.6330097,0.6333487,0.6228722,0.6349684,0.6326942,0.6329754,0.6308542,0.6425073,0.6346793,0.6393381,0.6328188,0.631982,0.6346368,0.6260019,0.632912,0.6293029,0.629571,0.6343422
0.6141966,0.6324225,0.628937,0.6364052,0.6409722,0.6354531,0.631067,0.6359924,0.6399857,0.6332715,0.6324769,0.630639,0.6394361,0.6347441,0.631284,0.6392204,0.6289653,0.6381533,0.6286716,0.637815,0.6330097,0.6335732,0.6242007,0.6349713,0.6327005,0.6332252,0.63137,0.642589,0.6348315,0.6396539,0.6331364,0.6324062,0.6350662,0.6271775,0.632912,0.6293029,0.6303317,0.6349205
0.6145219,0.6330288,0.6295669,0.6369202,0.641302,0.6355072,0.6314909,0.6362841,0.6413546,0.6338847,0.6327536,0.6306788,0.6397557,0.6354049,0.6313633,0.6394742,0.6298376,0.638325,0.6302225,0.637819,0.6333363,0.6342782,0.6242007,0.6349713,0.6327005,0.6332252,0.6313877,0.642589,0.6356138,0.6402236,0.6333129,0.6330148,0.6352263,0.6271775,0.6333503,0.6297957,0.6303327,0.6349342
0.6145219,0.6331143,0.6297054,0.6369202,0.641302,0.6358565,0.6316687,0.6367214,0.6413546,0.6341344,0.6327879,0.6315691,0.6411882,0.6358443,0.6315627,0.6395821,0.6298767,0.638325,0.6306827,0.6383033,0.6333363,0.6345749,0.624258,0.6351058,0.6328456,0.6333744,0.6314414,0.6428562,0.6367377,0.6410441,0.6345109,0.6332806,0.6362561,0.6272938,0.6334106,0.6298953,0.6311558,0.6349548
0.6148544,0.6331143,0.6297054,0.6372494,0.641425,0.6359234,0.6316687,0.6367214,0.6417488,0.6360595,0.6339507,0.6315691,0.6419884,0.6361902,0.6322262,0.6396331,0.6306246,0.63914,0.6307757,0.6392578,0.6334558,0.6345749,0.624258,0.635495,0.633,0.6333744,0.6314414,0.6437254,0.6367712,0.6411478,0.634774,0.6332806,0.6371568,0.6272938,0.6334981,0.6298953,0.6311558,0.636062
0.6154279,0.6343928,0.6300746,0.6372494,0.6414328,0.6359234,0.6319981,0.6375397,0.6418645,0.6360595,0.6341045,0.6317017,0.6419884,0.6365059,0.6323404,0.6406132,0.6306286,0.6392103,0.6311047,0.6392578,0.6336124,0.6349428,0.6246407,0.6356791,0.633799,0.6334078,0.6317301,0.6437254,0.6390294,0.6411659,0.635156,0.6333563,0.6373246,0.6273397,0.6339343,0.6317287,0.6311801,0.6360697
0.6155223,0.6357149,0.6300746,0.6375104,0.6417243,0.636466,0.6321528,0.6380754,0.6418645,0.6374269,0.63415,0.632306,0.6420153,0.6365059,0.6326324,0.640881,0.6306365,0.6393336,0.631552,0.6396494,0.6340485,0.6349428,0.6246407,0.6356791,0.633799,0.6335178,0.6317301,0.6441121,0.6390744,0.6413205,0.6364573,0.63353,0.6373246,0.6277603,0.6339343,0.6319361,0.6313192,0.6361938
0.6156681,0.6361742,0.6302579,0.6375104,0.6417316,0.6366354,0.6321528,0.6384547,0.6423235,0.6379284,0.6344715,0.6323803,0.6420153,0.6365505,0.6328334,0.6412852,0.6308374,0.6393336,0.6319781,0.6402657,0.6340485,0.6354864,0.6252724,0.6356898,0.6339765,0.6335178,0.6320397,0.6441121,0.6406112,0.6414374,0.6367356,0.63353,0.6374429,0.6277603,0.6340351,0.6319927,0.632012,0.6386495
0.6156681,0.6368806,0.6303491,0.6375558,0.6417316,0.6371015,0.6322056,0.6384547,0.6438204,0.6384929,0.6346875,0.6325184,0.6420676,0.63763,0.6328334,0.6413706,0.6310967,0.6394166,0.6319821,0.6402657,0.6343554,0.6357069,0.6258391,0.6361007,0.6341001,0.6346132,0.6323056,0.6441696,0.6406112,0.6414374,0.6369164,0.6336252,0.6376961,0.6280168,0.6345126,0.6320977,0.6320282,0.6392411
0.6167567,0.6373799,0.6303491,0.6375558,0.6418158,0.6380048,0.6326997,0.6385737,0.6444857,0.6389121,0.6346875,0.6328343,0.6420857,0.637661,0.6331819,0.6413706,0.6313155,0.6399918,0.6322982,0.6408529,0.6344149,0.6357069,0.6258417,0.6361007,0.6344021,0.6348515,0.632841,0.644333,0.6407727,0.6421467,0.6370789,0.6336252,0.6388336,0.6287569,0.6351568,0.6321704,0.6332266,0.6392411
0.6175843,0.637581,0.6304091,0.6381177,0.6418158,0.6380048,0.6326997,0.6385737,0.6446308,0.6389239,0.6350491,0.6334727,0.6420857,0.6379314,0.6335935,0.6418195,0.631619,0.6409096,0.6322982,0.6416491,0.6345186,0.6369393,0.6264322,0.636314,0.6345657,0.6353894,0.6328802,0.644333,0.6407727,0.6421526,0.6370789,0.6351377,0.6388336,0.6296379,0.6351568,0.6323805,0.6332786,0.6394923
0.6175949,0.6380979,0.630692,0.6385476,0.6423588,0.6382806,0.6327048,0.6386879,0.644814,0.6389239,0.6359739,0.6334727,0.6425575,0.6379314,0.6335935,0.6431354,0.6317321,0.6409096,0.6324103,0.6416491,0.6353984,0.6377203,0.6276775,0.6370368,0.6354845,0.6354772,0.6337129,0.6445962,0.641409,0.6426014,0.6378638,0.6351506,0.6393306,0.6298157,0.635641,0.6324376,0.6332792,0.6395854
0.6177603,0.6380979,0.6309814,0.6401936,0.6431643,0.6383729,0.6331646,0.6391884,0.644814,0.6390061,0.6359739,0.6337462,0.6425575,0.638241,0.6341218,0.6434808,0.6321025,0.6411854,0.6329153,0.6418471,0.6359732,0.6377203,0.6283764,0.6376228,0.6354845,0.6364374,0.6337129,0.6450761,0.6414735,0.6426014,0.6378985,0.6352476,0.6397874,0.6298157,0.6361391,0.6324376,0.6332981,0.6407486
0.6177603,0.6381178,0.6309814,0.6401936,0.6431643,0.6388573,0.6332594,0.6392907,0.645497,0.6390061,0.636002,0.6345529,0.6427486,0.6391554,0.6343074,0.6434808,0.6324471,0.6414041,0.6345686,0.6419565,0.6360246,0.637875,0.6285073,0.6376228,0.636024,0.6364374,0.63439,0.6450761,0.6434905,0.6429847,0.6391802,0.6354382,0.6398271,0.6303721,0.6362678,0.6334204,0.6333801,0.6407486
0.6179828,0.6384034,0.6311489,0.6406246,0.643297,0.6388573,0.6332594,0.6401191,0.6456823,0.6394772,0.636002,0.6346474,0.6430568,0.6392926,0.6344694,0.6441239,0.6324471,0.6417184,0.6345686,0.6428725,0.636276,0.638013,0.6285073,0.6378978,0.636024,0.6370279,0.63439,0.6461385,0.644393,0.643187,0.6395218,0.6358586,0.6398271,0.631933,0.6363265,0.6334204,0.6338122,0.6408969
0.6190588,0.6384249,0.6314171,0.6414627,0.6440213,0.6388599,0.6332861,0.6405233,0.6460092,0.6397625,0.6361242,0.6349786,0.6430936,0.6398408,0.6349207,0.6451487,0.6325656,0.6417184,0.6347987,0.6436506,0.6370143,0.6380471,0.62853,0.6378978,0.6363583,0.6376165,0.6343997,0.6461558,0.6444031,0.6433941,0.6406611,0.6367407,0.6411763,0.631933,0.6365447,0.6341609,0.6346362,0.6408969
0.619183,0.6385363,0.6331103,0.6414627,0.6441173,0.6388599,0.6334299,0.6406618,0.6460398,0.6400508,0.6362585,0.6351511,0.6431345,0.6398784,0.6349737,0.6458275,0.6325656,0.6418134,0.6350031,0.6436506,0.6370598,0.6383052,0.6288354,0.6379492,0.6366828,0.6376165,0.6343997,0.6461558,0.6444031,0.6435645,0.6421038,0.63706,0.6411763,0.6325243,0.6366887,0.6348693,0.6354308,0.6411372
0.6197395,0.6387332,0.633263,0.6415455,0.6459943,0.6388829,0.6334299,0.6412156,0.6463305,0.6400508,0.6364529,0.6357616,0.6431345,0.6399446,0.6358503,0.6459254,0.6326109,0.6418134,0.6359565,0.6444068,0.637488,0.6384086,0.6288354,0.6383058,0.6368379,0.6379123,0.6345321,0.6476859,0.6446017,0.6442402,0.6421038,0.6375609,0.6414717,0.633224,0.6367219,0.6348693,0.6355359,0.6412321
0.6198016,0.6392037,0.633263,0.6423836,0.6459943,0.6402769,0.633457,0.6424892,0.6479976,0.6400766,0.6374365,0.6357616,0.6432651,0.6399446,0.6364585,0.6459254,0.6333484,0.642046,0.6359565,0.6444068,0.6378823,0.6384828,0.6292044,0.6387022,0.6369097,0.6388063,0.6349955,0.6478336,0.6446017,0.6442613,0.6425367,0.6375609,0.6414717,0.6332459,0.6367219,0.6350291,0.6356619,0.6414345
0.6207699,0.639215,0.6334047,0.6423836,0.6469605,0.6403551,0.6339345,0.6434644,0.6479976,0.6401821,0.6375714,0.636649,0.643676,0.6402006,0.6365037,0.6468898,0.6333484,0.642046,0.6363808,0.6445091,0.6380388,0.638615,0.6292179,0.6387022,0.6369097,0.6390136,0.635438,0.6483331,0.6446278,0.6445155,0.6430891,0.6379002,0.6430649,0.6335087,0.6371062,0.6362792,0.6356619,0.6419004
0.6207807,0.6394622,0.6334047,0.6425114,0.6471336,0.6404263,0.6342816,0.6438338,0.6484973,0.6402763,0.6375714,0.6368463,0.643676,0.6402006,0.636662,0.647286,0.6333914,0.6420463,0.6363808,0.6448497,0.6380388,0.638615,0.6298266,0.6390516,0.6371999,0.6397261,0.6356358,0.6483331,0.6450183,0.6445155,0.6439149,0.6379002,0.6430649,0.6336949,0.637308,0.6362792,0.6356636,0.6419004
0.6210902,0.6397916,0.6339912,0.642596,0.6475316,0.6404263,0.6348621,0.6438338,0.6489517,0.6408913,0.6377688,0.6372864,0.6444631,0.6409661,0.636662,0.647286,0.6333914,0.6428541,0.6368032,0.6454999,0.6392594,0.6398106,0.6323584,0.6390516,0.6371999,0.6413498,0.6358944,0.6487653,0.6453338,0.6445963,0.644138,0.6382088,0.6452477,0.6336949,0.6375,0.638964,0.6358242,0.6419564
0.6210902,0.6398386,0.6342679,0.6428063,0.6479617,0.6404563,0.6348621,0.6446636,0.6489517,0.6416062,0.6377688,0.6372864,0.6444631,0.6409661,0.6367418,0.6475635,0.6334173,0.6431587,0.6368464,0.6459211,0.6394751,0.6403686,0.6323584,0.6392673,0.6392684,0.6421526,0.6358944,0.649004,0.6453338,0.6445963,0.6442372,0.6382088,0.6466568,0.6339893,0.6380158,0.638964,0.6358242,0.6433554
0.6211075,0.6401097,0.6342679,0.6435941,0.6479617,0.6411598,0.6349055,0.6446762,0.6491139,0.6416062,0.6378942,0.638527,0.644952,0.6410643,0.6367418,0.6475635,0.6339364,0.6431587,0.6373618,0.6464166,0.6394751,0.6403784,0.6326844,0.6402385,0.6392684,0.643101,0.6358996,0.6494776,0.6460013,0.6447017,0.6443045,0.6385235,0.6466568,0.6347224,0.6383693,0.6399282,0.6359555,0.6434203
0.6214057,0.6415291,0.6343451,0.6435941,0.6488653,0.6414014,0.6351385,0.644746,0.6500143,0.6418199,0.6381666,0.638527,0.6463107,0.6410643,0.6370881,0.6477097,0.6339364,0.6440486,0.6374211,0.6467513,0.6402657,0.6408078,0.632842,0.6406083,0.6403669,0.6431112,0.6359477,0.6498804,0.6467871,0.6455306,0.6448677,0.6410248,0.6474011,0.6351066,0.6383693,0.6404134,0.6370712,0.6443962
0.6215019,0.6430925,0.6362801,0.6439895,0.6490844,0.6420528,0.635307,0.6456371,0.6504295,0.6422527,0.6389229,0.6388513,0.646324,0.6412902,0.6376829,0.6483071,0.6343549,0.6440486,0.6379468,0.6467513,0.6404027,0.6410958,0.632842,0.6416301,0.6403669,0.6431112,0.6375417,0.6502865,0.6485418,0.6456214,0.6451103,0.6410248,0.6487864,0.6358535,0.6389068,0.6408217,0.6372129,0.6443962
0.6216607,0.6430925,0.6364852,0.6449387,0.6494228,0.6431382,0.6361747,0.6461878,0.6509944,0.6423831,0.6389229,0.6391144,0.6463943,0.6418647,0.6376829,0.6488742,0.6343549,0.6440867,0.6379468,0.6474371,0.6407194,0.6412013,0.6333211,0.6418078,0.6412164,0.6434494,0.6375417,0.6502865,0.6491053,0.645769,0.6457612,0.6422447,0.648935,0.6362225,0.6389068,0.6409046,0.6372129,0.6447188
0.6216607,0.643114,0.6371542,0.6454737,0.6494228,0.644835,0.6363979,0.6470618,0.6512189,0.6424086,0.6390399,0.6391144,0.6468919,0.6419177,0.6388196,0.6492419,0.6343652,0.6440867,0.6390446,0.6475064,0.6411091,0.6412013,0.6345169,0.6423348,0.6412164,0.6444988,0.6377214,0.6504697,0.6491053,0.6467587,0.6457612,0.6424187,0.6496569,0.6362225,0.6390647,0.6414916,0.6372183,0.644928
0.6217772,0.643114,0.6371542,0.6479006,0.6494661,0.644835,0.6364095,0.6470779,0.6513904,0.6428012,0.6390399,0.6400381,0.6485942,0.6428404,0.6388474,0.6500866,0.6343652,0.6441398,0.6390446,0.6475064,0.6411091,0.6413878,0.6346905,0.6423348,0.6419866,0.6445863,0.6377214,0.6504697,0.6493606,0.6467587,0.6467886,0.6426368,0.6496569,0.6365846,0.6391174,0.641763,0.6381368,0.6453664
0.6217772,0.6432263,0.6378883,0.6479006,0.6497724,0.6454777,0.6365881,0.6471248,0.6516268,0.6431142,0.6392864,0.6400453,0.6486765,0.6429366,0.6388474,0.6502556,0.6347433,0.6444864,0.6390946,0.6477249,0.6416038,0.6413878,0.6356506,0.6425909,0.6425635,0.6445863,0.6385746,0.6509127,0.6502222,0.6470539,0.6467886,0.6433937,0.6507104,0.6365846,0.6394176,0.6430728,0.6381479,0.6458716
0.6218194,0.6432263,0.6379927,0.6479174,0.6499006,0.6455621,0.6370818,0.6471697,0.6517013,0.6433062,0.6392864,0.6421883,0.6486765,0.6429576,0.6388962,0.6509479,0.6350595,0.6453797,0.639976,0.6478194,0.6422036,0.6419404,0.6361933,0.6430729,0.6425635,0.6449838,0.6395199,0.6511939,0.6514968,0.6470539,0.6468689,0.6435372,0.6509172,0.6369254,0.6397345,0.6436954,0.638187,0.6490992
0.6221085,0.6434427,0.6386423,0.6485797,0.650765,0.6459288,0.6373874,0.6475963,0.6522035,0.6434879,0.6400973,0.6429817,0.6492811,0.6432695,0.6388962,0.6513642,0.6353617,0.645586,0.6402525,0.6479558,0.6422036,0.6425327,0.6361933,0.6432874,0.6431052,0.6449838,0.6399982,0.6511939,0.6522127,0.6471937,0.6474226,0.6435372,0.6513507,0.6369254,0.6411556,0.6438502,0.6385425,0.6491091
0.6222554,0.6435025,0.6394671,0.6485797,0.6515108,0.6462294,0.6383271,0.6485307,0.6522035,0.6434879,0.6400973,0.6442798,0.6497758,0.6432695,0.6389919,0.6517743,0.6354014,0.6461639,0.6406436,0.6479558,0.6423586,0.6426111,0.6369762,0.6434083,0.6445241,0.6454422,0.6405224,0.6515739,0.6522127,0.6478354,0.6474226,0.6435796,0.652305,0.6372353,0.641252,0.6439195,0.6386009,0.6491091
